pokemonId,appearedLocalTime,appearedTimeOfDay,appearedHour,appearedMinute,appearedDay,appearedMonth,appearedYear,closeToWater,city,population_density
7,2016-09-06T03:07:23,night,5,7,6,8,2016,FALSE,Phoenix,172.27429
1,2016-09-06T03:03:27,night,5,3,6,8,2016,TRUE,New_York,0
7,2016-09-06T03:03:21,night,5,3,6,8,2016,FALSE,Phoenix,172.27429
25,2016-09-06T03:02:59,night,5,2,6,8,2016,FALSE,Los_Angeles,982.0328
7,2016-09-06T03:02:37,night,5,2,6,8,2016,FALSE,Phoenix,172.27429
7,2016-09-06T03:01:11,night,5,1,6,8,2016,FALSE,Phoenix,172.27429
7,2016-09-06T02:59:51,night,4,59,6,8,2016,FALSE,Phoenix,172.27429
4,2016-09-06T02:58:53,night,4,58,6,8,2016,FALSE,New_York,570.0402
7,2016-09-06T02:58:13,night,4,58,6,8,2016,FALSE,New_York,1135.3196
1,2016-09-06T02:57:42,night,4,57,6,8,2016,FALSE,New_York,2710.6338
4,2016-09-06T02:56:51,night,4,56,6,8,2016,FALSE,Phoenix,7.085878
1,2016-09-06T02:56:47,night,4,56,6,8,2016,TRUE,Chicago,0
1,2016-09-06T02:55:46,night,4,55,6,8,2016,FALSE,Chicago,475.51624
4,2016-09-06T02:54:31,night,4,54,6,8,2016,TRUE,New_York,26.141039
4,2016-09-06T02:54:16,night,4,54,6,8,2016,FALSE,New_York,1463.3706
25,2016-09-06T02:53:59,night,4,53,6,8,2016,TRUE,Chicago,0
7,2016-09-06T02:53:26,night,4,53,6,8,2016,FALSE,New_York,38.953922
4,2016-09-06T02:53:11,night,4,53,6,8,2016,TRUE,New_York,26.141039
7,2016-09-06T02:52:51,night,4,52,6,8,2016,TRUE,Chicago,0
4,2016-09-06T02:52:43,night,4,52,6,8,2016,FALSE,Los_Angeles,25.210114
4,2016-09-06T02:52:42,night,4,52,6,8,2016,FALSE,Los_Angeles,442.25146
7,2016-09-06T02:52:15,night,4,52,6,8,2016,TRUE,Los_Angeles,256.71356
1,2016-09-06T02:51:04,night,4,51,6,8,2016,FALSE,New_York,1463.3706
25,2016-09-06T02:49:30,night,4,49,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T02:49:28,night,4,49,6,8,2016,FALSE,Phoenix,172.27429
1,2016-09-06T02:49:18,night,4,49,6,8,2016,FALSE,New_York,25.210114
4,2016-09-06T02:48:55,night,4,48,6,8,2016,TRUE,New_York,26.141039
7,2016-09-06T02:47:56,night,4,47,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T02:46:48,night,4,46,6,8,2016,FALSE,Phoenix,172.27429
7,2016-09-06T02:45:23,night,4,45,6,8,2016,FALSE,Phoenix,172.27429
4,2016-09-06T02:45:13,night,4,45,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T02:45:08,night,4,45,6,8,2016,FALSE,Chicago,475.51624
7,2016-09-06T02:45:06,night,4,45,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-06T02:43:47,night,4,43,6,8,2016,TRUE,New_York,26.141039
1,2016-09-06T02:43:23,night,4,43,6,8,2016,FALSE,New_York,493.07547
4,2016-09-06T02:41:57,night,4,41,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T02:37:40,night,4,37,6,8,2016,FALSE,Los_Angeles,1361.0005
4,2016-09-06T02:36:37,night,4,36,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T02:35:42,night,4,35,6,8,2016,FALSE,Phoenix,172.27429
1,2016-09-06T02:33:39,night,4,33,6,8,2016,TRUE,Los_Angeles,256.71356
1,2016-09-06T02:33:33,night,4,33,6,8,2016,FALSE,New_York,40.392357
25,2016-09-06T02:31:20,night,4,31,6,8,2016,FALSE,New_York,2810.7285
4,2016-09-06T02:30:49,night,4,30,6,8,2016,FALSE,Chicago,214.14536
1,2016-09-06T02:30:45,night,4,30,6,8,2016,FALSE,New_York,396.6662
25,2016-09-06T02:28:36,night,4,28,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-06T02:28:13,night,4,28,6,8,2016,FALSE,Los_Angeles,426.5022
1,2016-09-06T02:26:15,night,4,26,6,8,2016,TRUE,Chicago,475.51624
25,2016-09-06T02:25:38,night,4,25,6,8,2016,FALSE,New_York,2810.7285
7,2016-09-06T02:22:15,night,4,22,6,8,2016,FALSE,Chicago,849.44226
4,2016-09-06T02:21:00,night,4,21,6,8,2016,FALSE,New_York,2810.7285
1,2016-09-06T02:20:46,night,4,20,6,8,2016,FALSE,New_York,55.97982
1,2016-09-06T02:19:54,night,4,19,6,8,2016,TRUE,New_York,0
7,2016-09-06T02:19:17,night,4,19,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T02:19:07,night,4,19,6,8,2016,FALSE,New_York,880.8093
4,2016-09-06T02:16:09,night,4,16,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T02:14:48,night,4,14,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T02:12:43,night,4,12,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-06T02:08:15,night,4,8,6,8,2016,FALSE,Los_Angeles,128.89505
7,2016-09-06T02:01:36,night,4,1,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-06T02:00:43,night,4,0,6,8,2016,FALSE,Los_Angeles,683.3539
1,2016-09-06T02:00:20,night,4,0,6,8,2016,FALSE,Los_Angeles,591.0899
25,2016-09-06T01:52:36,night,3,52,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T01:43:45,night,3,43,6,8,2016,FALSE,New_York,40.392357
25,2016-09-06T01:41:47,night,3,41,6,8,2016,FALSE,Los_Angeles,426.5022
25,2016-09-06T01:41:37,night,3,41,6,8,2016,FALSE,Denver,493.07547
7,2016-09-06T01:38:47,night,3,38,6,8,2016,FALSE,Denver,3.077436
1,2016-09-06T01:34:35,night,3,34,6,8,2016,FALSE,Chicago,1177.243
1,2016-09-06T01:31:26,night,3,31,6,8,2016,FALSE,Chicago,426.5022
4,2016-09-06T01:31:22,night,3,31,6,8,2016,FALSE,Los_Angeles,426.5022
7,2016-09-06T01:30:37,night,3,30,6,8,2016,TRUE,Chicago,475.51624
7,2016-09-06T01:25:39,night,3,25,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-06T01:24:29,night,3,24,6,8,2016,FALSE,New_York,214.14536
4,2016-09-06T01:21:27,night,3,21,6,8,2016,FALSE,New_York,411.31375
1,2016-09-06T01:18:56,night,3,18,6,8,2016,TRUE,Chicago,1955.8636
25,2016-09-06T01:15:14,night,3,15,6,8,2016,TRUE,Chicago,475.51624
4,2016-09-06T01:13:42,night,3,13,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T01:12:48,night,3,12,6,8,2016,TRUE,Los_Angeles,256.71356
25,2016-09-06T01:09:46,night,3,9,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T01:05:17,night,3,5,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-06T01:00:41,night,3,0,6,8,2016,FALSE,Chicago,25.210114
7,2016-09-06T00:38:18,night,2,38,6,8,2016,TRUE,Los_Angeles,256.71356
1,2016-09-06T00:17:45,night,2,17,6,8,2016,FALSE,New_York,411.31375
1,2016-09-06T00:16:54,night,2,16,6,8,2016,FALSE,New_York,2344.6538
25,2016-09-06T00:13:51,night,2,13,6,8,2016,FALSE,New_York,1135.3196
7,2016-09-06T00:13:36,night,2,13,6,8,2016,FALSE,New_York,10000
4,2016-09-06T00:12:54,night,2,12,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T00:11:31,night,2,11,6,8,2016,FALSE,New_York,40.392357
7,2016-09-06T00:10:17,night,2,10,6,8,2016,FALSE,New_York,38.953922
1,2016-09-06T00:09:17,night,2,9,6,8,2016,FALSE,Chicago,458.58234
25,2016-09-06T00:08:26,night,2,8,6,8,2016,FALSE,New_York,38.953922
4,2016-09-06T00:07:44,night,2,7,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T00:04:10,night,2,4,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T00:01:49,night,2,1,6,8,2016,TRUE,Chicago,1955.8636
4,2016-09-06T00:01:38,night,2,1,6,8,2016,TRUE,New_York,26.141039
25,2016-09-06T00:01:08,night,2,1,6,8,2016,FALSE,Chicago,1754.2621
4,2016-09-06T00:00:08,night,2,0,6,8,2016,TRUE,New_York,26.141039
1,2016-09-05T23:59:11,night,1,59,6,8,2016,TRUE,Chicago,1955.8636
7,2016-09-05T23:59:01,night,1,59,6,8,2016,FALSE,New_York,38.953922
7,2016-09-05T23:58:59,night,1,58,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-05T23:56:59,night,1,56,6,8,2016,TRUE,New_York,26.141039
4,2016-09-05T23:56:04,night,1,56,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-05T23:55:43,night,1,55,6,8,2016,FALSE,New_York,7758.25
25,2016-09-05T23:55:26,night,1,55,6,8,2016,FALSE,Los_Angeles,1055.8982
7,2016-09-05T23:54:20,night,1,54,6,8,2016,TRUE,Chicago,1955.8636
4,2016-09-05T23:54:16,night,1,54,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-05T23:54:15,night,1,54,6,8,2016,TRUE,Chicago,1955.8636
4,2016-09-05T23:50:28,night,1,50,6,8,2016,TRUE,New_York,26.141039
25,2016-09-05T23:49:30,night,1,49,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-05T23:48:55,night,1,48,6,8,2016,TRUE,New_York,26.141039
25,2016-09-05T23:48:28,night,1,48,6,8,2016,FALSE,Los_Angeles,1055.8982
4,2016-09-05T23:45:13,night,1,45,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-05T23:41:29,night,1,41,6,8,2016,TRUE,New_York,26.141039
1,2016-09-05T23:39:23,night,1,39,6,8,2016,FALSE,New_York,55.97982
4,2016-09-05T23:39:05,night,1,39,6,8,2016,TRUE,New_York,26.141039
7,2016-09-05T23:36:31,night,1,36,6,8,2016,FALSE,New_York,38.953922
4,2016-09-05T23:35:48,night,1,35,6,8,2016,TRUE,New_York,26.141039
7,2016-09-05T23:31:47,night,1,31,6,8,2016,FALSE,New_York,7758.25
4,2016-09-05T23:31:04,night,1,31,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-05T23:30:32,night,1,30,6,8,2016,TRUE,Chicago,1955.8636
4,2016-09-05T23:29:09,night,1,29,6,8,2016,TRUE,New_York,26.141039
4,2016-09-05T23:28:28,night,1,28,6,8,2016,TRUE,New_York,26.141039
7,2016-09-05T23:25:54,night,1,25,6,8,2016,TRUE,Chicago,1955.8636
4,2016-09-05T23:22:34,night,1,22,6,8,2016,TRUE,New_York,26.141039
4,2016-09-05T23:21:03,night,1,21,6,8,2016,TRUE,New_York,26.141039
1,2016-09-05T23:20:42,night,1,20,6,8,2016,FALSE,New_York,1018.29596
7,2016-09-05T23:20:17,night,1,20,6,8,2016,TRUE,Chicago,1955.8636
7,2016-09-05T23:18:56,night,1,18,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-05T23:17:02,night,1,17,6,8,2016,FALSE,New_York,761.8856
4,2016-09-05T23:16:09,night,1,16,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-05T23:13:45,night,1,13,6,8,2016,FALSE,New_York,38.953922
1,2016-09-05T23:10:22,night,1,10,6,8,2016,FALSE,New_York,790.0195
25,2016-09-05T23:09:13,night,1,9,6,8,2016,FALSE,Los_Angeles,426.5022
25,2016-09-05T23:07:18,night,1,7,6,8,2016,FALSE,Los_Angeles,426.5022
4,2016-09-05T23:07:02,night,1,7,6,8,2016,TRUE,New_York,26.141039
1,2016-09-05T23:06:42,night,1,6,6,8,2016,TRUE,New_York,26.141039
1,2016-09-05T23:05:55,night,1,5,6,8,2016,FALSE,New_York,25.210114
7,2016-09-05T23:03:34,night,1,3,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-05T23:02:59,night,1,2,6,8,2016,FALSE,New_York,107.52168
1,2016-09-05T23:01:38,night,1,1,6,8,2016,TRUE,New_York,26.141039
7,2016-09-05T23:01:36,night,1,1,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-05T23:00:08,night,1,0,6,8,2016,TRUE,New_York,26.141039
1,2016-09-05T23:00:06,night,1,0,6,8,2016,FALSE,New_York,55.97982
1,2016-09-05T22:58:32,night,0,58,6,8,2016,FALSE,Phoenix,1411.2576
4,2016-09-05T22:56:59,night,0,56,6,8,2016,TRUE,New_York,26.141039
4,2016-09-05T22:55:50,night,0,55,6,8,2016,TRUE,New_York,26.141039
4,2016-09-05T22:50:28,night,0,50,6,8,2016,TRUE,New_York,26.141039
1,2016-09-05T22:48:52,night,0,48,6,8,2016,FALSE,Chicago,138.59012
4,2016-09-05T22:44:33,night,0,44,6,8,2016,FALSE,Los_Angeles,426.5022
25,2016-09-05T22:42:51,night,0,42,6,8,2016,FALSE,New_York,1631.5426
25,2016-09-05T22:41:47,night,0,41,6,8,2016,FALSE,Los_Angeles,426.5022
7,2016-09-05T22:41:26,night,0,41,6,8,2016,FALSE,New_York,10000
1,2016-09-05T22:40:16,night,0,40,6,8,2016,FALSE,Chicago,138.59012
4,2016-09-05T22:39:05,night,0,39,6,8,2016,TRUE,New_York,26.141039
1,2016-09-05T22:38:09,night,0,38,6,8,2016,FALSE,New_York,7758.25
4,2016-09-05T22:37:49,night,0,37,6,8,2016,TRUE,Los_Angeles,96.438835
7,2016-09-05T22:37:00,night,0,37,6,8,2016,TRUE,Chicago,5020.9673
4,2016-09-05T22:35:48,night,0,35,6,8,2016,TRUE,New_York,26.141039
1,2016-09-05T22:34:36,night,0,34,6,8,2016,FALSE,Los_Angeles,330.89105
7,2016-09-05T22:33:19,night,0,33,6,8,2016,TRUE,Chicago,0
1,2016-09-05T22:32:23,night,0,32,6,8,2016,FALSE,New_York,1517.408
25,2016-09-05T22:32:09,night,0,32,6,8,2016,FALSE,New_York,214.14536
1,2016-09-05T22:31:18,night,0,31,6,8,2016,FALSE,Chicago,458.58234
25,2016-09-05T22:27:21,night,0,27,6,8,2016,FALSE,Los_Angeles,426.5022
4,2016-09-05T22:27:19,night,0,27,6,8,2016,FALSE,New_York,38.953922
7,2016-09-05T22:26:04,night,0,26,6,8,2016,FALSE,Chicago,1177.243
1,2016-09-05T22:24:28,night,0,24,6,8,2016,FALSE,New_York,1517.408
7,2016-09-05T22:23:42,night,0,23,6,8,2016,FALSE,Chicago,48.421627
7,2016-09-05T22:23:17,night,0,23,6,8,2016,FALSE,Chicago,458.58234
25,2016-09-05T22:22:47,night,0,22,6,8,2016,FALSE,Los_Angeles,2710.6338
1,2016-09-05T22:20:46,night,0,20,6,8,2016,FALSE,Los_Angeles,426.5022
7,2016-09-05T22:20:45,night,0,20,6,8,2016,TRUE,Chicago,0
4,2016-09-05T22:19:45,night,0,19,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-05T22:18:26,night,0,18,6,8,2016,FALSE,New_York,947.061
25,2016-09-05T22:18:17,night,0,18,6,8,2016,FALSE,Los_Angeles,2710.6338
1,2016-09-05T22:15:07,night,0,15,6,8,2016,TRUE,Chicago,0
7,2016-09-05T22:14:39,night,0,14,6,8,2016,TRUE,Chicago,0
1,2016-09-05T22:12:47,night,0,12,6,8,2016,FALSE,New_York,7758.25
4,2016-09-05T22:12:06,night,0,12,6,8,2016,FALSE,New_York,5597.982
1,2016-09-05T22:11:27,night,0,11,6,8,2016,FALSE,Chicago,458.58234
1,2016-09-05T22:10:23,night,0,10,6,8,2016,FALSE,New_York,7758.25
7,2016-09-05T22:09:19,night,0,9,6,8,2016,FALSE,Los_Angeles,138.59012
4,2016-09-05T22:08:10,night,0,8,6,8,2016,TRUE,Chicago,15.17408
25,2016-09-05T22:06:39,night,0,6,6,8,2016,FALSE,Los_Angeles,549.7402
7,2016-09-05T22:04:11,night,0,4,6,8,2016,FALSE,New_York,1517.408
7,2016-09-05T22:04:06,night,0,4,6,8,2016,FALSE,New_York,1631.5426
25,2016-09-05T22:03:27,night,0,3,6,8,2016,FALSE,Chicago,30.221426
4,2016-09-05T22:01:32,night,0,1,6,8,2016,FALSE,New_York,1517.408
1,2016-09-05T21:54:25,night,23,54,5,8,2016,FALSE,New_York,7758.25
7,2016-09-05T21:52:30,night,23,52,5,8,2016,FALSE,Chicago,3133.7402
4,2016-09-05T21:50:33,night,23,50,5,8,2016,FALSE,Los_Angeles,530.163
4,2016-09-05T21:48:55,night,23,48,5,8,2016,FALSE,New_York,475.51624
1,2016-09-05T21:48:50,night,23,48,5,8,2016,FALSE,New_York,1517.408
4,2016-09-05T21:47:50,night,23,47,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T21:46:23,night,23,46,5,8,2016,FALSE,New_York,475.51624
1,2016-09-05T21:45:35,night,23,45,5,8,2016,FALSE,New_York,1517.408
4,2016-09-05T21:44:33,night,23,44,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T21:44:15,night,23,44,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T21:43:24,night,23,43,5,8,2016,FALSE,Los_Angeles,1361.0005
1,2016-09-05T21:42:27,night,23,42,5,8,2016,FALSE,Los_Angeles,1361.0005
4,2016-09-05T21:42:05,night,23,42,5,8,2016,FALSE,New_York,475.51624
25,2016-09-05T21:40:10,night,23,40,5,8,2016,FALSE,Los_Angeles,426.5022
4,2016-09-05T21:38:35,night,23,38,5,8,2016,FALSE,New_York,475.51624
25,2016-09-05T21:36:23,night,23,36,5,8,2016,FALSE,New_York,40.392357
25,2016-09-05T21:31:45,night,23,31,5,8,2016,FALSE,Phoenix,683.3539
4,2016-09-05T21:24:18,night,23,24,5,8,2016,FALSE,Chicago,307.74356
1,2016-09-05T21:23:42,night,23,23,5,8,2016,FALSE,New_York,7758.25
1,2016-09-05T21:22:16,night,23,22,5,8,2016,FALSE,Chicago,426.5022
1,2016-09-05T21:22:02,night,23,22,5,8,2016,FALSE,New_York,7758.25
4,2016-09-05T21:19:45,night,23,19,5,8,2016,FALSE,New_York,1463.3706
1,2016-09-05T21:19:43,night,23,19,5,8,2016,FALSE,New_York,7758.25
1,2016-09-05T21:18:20,night,23,18,5,8,2016,FALSE,Chicago,426.5022
4,2016-09-05T21:13:42,night,23,13,5,8,2016,FALSE,New_York,1463.3706
1,2016-09-05T21:12:40,night,23,12,5,8,2016,FALSE,New_York,7758.25
7,2016-09-05T21:10:23,night,23,10,5,8,2016,TRUE,New_York,256.71356
7,2016-09-05T21:09:08,night,23,9,5,8,2016,FALSE,Los_Angeles,1691.79
4,2016-09-05T21:07:44,night,23,7,5,8,2016,FALSE,New_York,1463.3706
4,2016-09-05T21:07:33,night,23,7,5,8,2016,FALSE,Chicago,307.74356
7,2016-09-05T21:05:46,night,23,5,5,8,2016,FALSE,New_York,7758.25
7,2016-09-05T21:00:54,night,23,0,5,8,2016,FALSE,New_York,1517.408
1,2016-09-05T20:59:49,night,22,59,5,8,2016,FALSE,New_York,37.566708
1,2016-09-05T20:59:37,night,22,59,5,8,2016,FALSE,Chicago,276.02277
25,2016-09-05T20:57:02,night,22,57,5,8,2016,TRUE,Los_Angeles,1819.0411
1,2016-09-05T20:55:17,night,22,55,5,8,2016,FALSE,Los_Angeles,1055.8982
1,2016-09-05T20:52:07,night,22,52,5,8,2016,FALSE,Los_Angeles,1055.8982
7,2016-09-05T20:51:10,night,22,51,5,8,2016,FALSE,New_York,683.3539
1,2016-09-05T20:44:35,night,22,44,5,8,2016,FALSE,New_York,55.97982
1,2016-09-05T20:43:45,night,22,43,5,8,2016,FALSE,New_York,1517.408
1,2016-09-05T20:41:00,night,22,41,5,8,2016,TRUE,Chicago,475.51624
1,2016-09-05T20:29:03,night,22,29,5,8,2016,TRUE,New_York,103.692665
7,2016-09-05T20:13:17,night,22,13,5,8,2016,FALSE,New_York,1517.408
7,2016-09-05T20:11:22,night,22,11,5,8,2016,FALSE,New_York,40.392357
25,2016-09-05T20:05:59,night,22,5,5,8,2016,FALSE,New_York,107.52168
25,2016-09-05T19:58:27,night,21,58,5,8,2016,FALSE,New_York,5597.982
25,2016-09-05T19:58:16,night,21,58,5,8,2016,FALSE,New_York,5597.982
25,2016-09-05T19:53:25,night,21,53,5,8,2016,FALSE,Los_Angeles,880.8093
4,2016-09-05T19:50:45,night,21,50,5,8,2016,FALSE,Los_Angeles,3895.392
1,2016-09-05T19:47:04,night,21,47,5,8,2016,FALSE,Denver,2431.2341
25,2016-09-05T19:46:38,night,21,46,5,8,2016,FALSE,Los_Angeles,880.8093
1,2016-09-05T19:44:47,night,21,44,5,8,2016,FALSE,New_York,426.5022
7,2016-09-05T19:42:10,night,21,42,5,8,2016,FALSE,New_York,40.392357
1,2016-09-05T19:41:08,night,21,41,5,8,2016,FALSE,New_York,55.97982
1,2016-09-05T19:35:25,night,21,35,5,8,2016,TRUE,New_York,3622.8896
7,2016-09-05T19:35:24,night,21,35,5,8,2016,FALSE,New_York,570.0402
1,2016-09-05T19:33:42,night,21,33,5,8,2016,TRUE,Los_Angeles,708.5878
25,2016-09-05T19:14:09,night,21,14,5,8,2016,FALSE,Denver,2431.2341
7,2016-09-05T18:46:58,night,20,46,5,8,2016,FALSE,New_York,426.5022
7,2016-09-05T18:44:08,night,20,44,5,8,2016,TRUE,Los_Angeles,2102.9775
25,2016-09-05T18:43:49,night,20,43,5,8,2016,FALSE,Denver,2431.2341
25,2016-09-05T18:41:40,night,20,41,5,8,2016,FALSE,Denver,2431.2341
7,2016-09-05T18:38:47,night,20,38,5,8,2016,FALSE,New_York,2180.6335
4,2016-09-05T18:19:12,night,20,19,5,8,2016,FALSE,Indianapolis,1886.2122
25,2016-09-05T18:19:01,night,20,19,5,8,2016,FALSE,Denver,982.0328
7,2016-09-05T18:12:14,night,20,12,5,8,2016,TRUE,Chicago,475.51624
25,2016-09-05T18:11:00,night,20,11,5,8,2016,TRUE,Chicago,475.51624
1,2016-09-05T18:09:00,night,20,9,5,8,2016,FALSE,Chicago,60.190445
25,2016-09-05T18:03:55,night,20,3,5,8,2016,TRUE,New_York,0
25,2016-09-05T18:02:12,night,20,2,5,8,2016,TRUE,New_York,0
7,2016-09-05T18:00:32,night,20,0,5,8,2016,TRUE,Chicago,0
7,2016-09-05T18:00:04,night,20,0,5,8,2016,FALSE,New_York,238.75516
1,2016-09-05T17:50:37,evening,19,50,5,8,2016,FALSE,Phoenix,635.5498
1,2016-09-05T17:48:41,evening,19,48,5,8,2016,FALSE,New_York,426.5022
1,2016-09-05T17:44:47,evening,19,44,5,8,2016,FALSE,New_York,426.5022
25,2016-09-05T17:41:47,evening,19,41,5,8,2016,FALSE,Los_Angeles,426.5022
4,2016-09-05T17:41:29,evening,19,41,5,8,2016,TRUE,New_York,26.141039
4,2016-09-05T17:39:50,evening,19,39,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T17:39:05,evening,19,39,5,8,2016,TRUE,New_York,26.141039
4,2016-09-05T17:36:51,evening,19,36,5,8,2016,TRUE,New_York,26.141039
25,2016-09-05T17:35:53,evening,19,35,5,8,2016,TRUE,New_York,5597.982
4,2016-09-05T17:30:56,evening,19,30,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T17:26:59,evening,19,26,5,8,2016,TRUE,New_York,26.141039
4,2016-09-05T17:24:53,evening,19,24,5,8,2016,TRUE,New_York,26.141039
4,2016-09-05T17:21:40,evening,19,21,5,8,2016,FALSE,New_York,475.51624
7,2016-09-05T17:20:14,evening,19,20,5,8,2016,TRUE,Los_Angeles,0
4,2016-09-05T17:20:07,evening,19,20,5,8,2016,TRUE,New_York,26.141039
4,2016-09-05T17:14:14,evening,19,14,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T17:14:05,evening,19,14,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T17:13:28,evening,19,13,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T17:09:05,evening,19,9,5,8,2016,FALSE,New_York,475.51624
7,2016-09-05T17:08:16,evening,19,8,5,8,2016,FALSE,Chicago,442.25146
4,2016-09-05T17:07:02,evening,19,7,5,8,2016,TRUE,New_York,26.141039
25,2016-09-05T17:03:41,evening,19,3,5,8,2016,TRUE,Chicago,38.953922
7,2016-09-05T17:00:26,evening,19,0,5,8,2016,TRUE,Chicago,475.51624
4,2016-09-05T16:54:42,evening,18,54,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:48:59,evening,18,48,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:46:49,evening,18,46,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:42:15,evening,18,42,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:34:20,evening,18,34,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:30:56,evening,18,30,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:29:58,evening,18,29,5,8,2016,TRUE,New_York,26.141039
4,2016-09-05T16:28:12,evening,18,28,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:26:42,evening,18,26,5,8,2016,TRUE,New_York,26.141039
4,2016-09-05T16:25:54,evening,18,25,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:25:36,evening,18,25,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:24:58,evening,18,24,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:22:04,evening,18,22,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T16:20:07,evening,18,20,5,8,2016,TRUE,New_York,26.141039
4,2016-09-05T16:15:50,evening,18,15,5,8,2016,TRUE,New_York,26.141039
7,2016-09-05T16:13:23,evening,18,13,5,8,2016,TRUE,Chicago,0
4,2016-09-05T16:11:53,evening,18,11,5,8,2016,FALSE,New_York,475.51624
7,2016-09-05T16:10:05,evening,18,10,5,8,2016,TRUE,New_York,0
1,2016-09-05T15:56:32,evening,17,56,5,8,2016,FALSE,New_York,458.58234
1,2016-09-05T15:53:14,evening,17,53,5,8,2016,FALSE,New_York,458.58234
4,2016-09-05T15:36:19,evening,17,36,5,8,2016,FALSE,New_York,475.51624
1,2016-09-05T15:24:57,evening,17,24,5,8,2016,FALSE,New_York,549.7402
4,2016-09-05T15:23:58,evening,17,23,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T15:14:42,evening,17,14,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T14:17:50,evening,16,17,5,8,2016,FALSE,New_York,475.51624
7,2016-09-05T14:16:50,evening,16,16,5,8,2016,FALSE,New_York,396.6662
1,2016-09-05T14:16:17,evening,16,16,5,8,2016,TRUE,New_York,0
4,2016-09-05T14:05:54,evening,16,5,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T14:05:22,evening,16,5,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T14:04:36,evening,16,4,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T14:02:29,evening,16,2,5,8,2016,FALSE,New_York,475.51624
4,2016-09-05T14:01:31,evening,16,1,5,8,2016,FALSE,New_York,475.51624
7,2016-09-05T13:59:19,afternoon,15,59,5,8,2016,FALSE,New_York,2810.7285
4,2016-09-05T13:55:36,afternoon,15,55,5,8,2016,FALSE,New_York,475.51624
7,2016-09-05T13:55:34,afternoon,15,55,5,8,2016,FALSE,New_York,2810.7285
7,2016-09-05T13:51:57,afternoon,15,51,5,8,2016,FALSE,Chicago,1754.2621
1,2016-09-05T13:51:45,afternoon,15,51,5,8,2016,TRUE,New_York,0
1,2016-09-05T13:48:33,afternoon,15,48,5,8,2016,FALSE,Chicago,15.17408
7,2016-09-05T13:34:38,afternoon,15,34,5,8,2016,TRUE,New_York,0
4,2016-09-05T13:28:40,afternoon,15,28,5,8,2016,FALSE,Los_Angeles,185.23222
